ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
37,NORTH CAROLINA,NC,37037,Chatham,37037020401,"Census Tract 204.01, Chatham County, North Carolina",7.075612973622,6040,499,2485,187,2136,190,1001,364,212,104,17681,1849,1297,262,1113,166,1478,259,1022,258,164,72,3931,584,946,290,54,39,604,147,160,93,100,68,152,120,17.1,6.1,7.7,3.8,17681.0,1849.0,32.2,5.5,18.4,2.8,24.5,3.8,17.4,4.3,7.7,3.3,65.1,8.1,16.8,4.9,2.2,1.6,24.3,5.8,7.5,4.3,4.7,3.1,2.5,2.0,0.6038,0.6777,0.8838,0.9783,3.1436,0.8473,0.6677,0.6848,0.7206,0.4341,2.5072,0.8157,0.841,0.9912,1.8322,0.9507,0.5088,0.7782,0.9516,0.5118,0.8143,3.5647,0.9362,11.0477,0.9463,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,1651,371,28.1,5.5,6186
37,NORTH CAROLINA,NC,37037,Chatham,37037020402,"Census Tract 204.02, Chatham County, North Carolina",10.210389783498,4909,473,1891,148,1757,152,1512,439,313,171,19755,4440,920,203,633,141,1583,304,743,252,327,132,3789,500,549,231,91,67,370,145,44,40,234,107,47,20,31.1,7.9,13.2,6.4,19755.0,4440.0,31.7,6.3,12.9,2.9,32.2,5.4,15.3,5.4,18.6,7.3,77.2,7.0,12.2,5.0,4.8,3.5,19.6,7.3,2.5,2.3,13.3,6.0,1.0,0.4,0.9057,0.9238,0.8095,0.977,3.616,0.9556,0.3226,0.9613,0.5838,0.9263,2.794,0.9247,0.9097,0.9733,1.883,0.9737,0.6198,0.7093,0.6244,0.8826,0.6972,3.5333,0.9307,11.8263,0.9884,1,1,0,1,3,0,1,0,1,2,1,1,2,0,0,0,0,0,0,7,1030,332,21.2,6.1,5208
37,NORTH CAROLINA,NC,37037,Chatham,37037020500,"Census Tract 205, Chatham County, North Carolina",82.190542782832,3523,316,1671,70,1376,115,776,276,102,57,26680,8087,449,185,659,115,805,149,494,150,149,75,432,440,52,68,0,17,427,100,51,35,71,60,0,12,22.0,7.7,5.7,3.1,26680.0,8087.0,18.4,7.0,18.7,3.5,22.8,3.7,14.0,4.2,10.8,5.4,12.3,12.5,1.6,2.0,0.0,1.0,25.6,5.9,3.7,2.5,5.2,4.3,0.0,0.3,0.7536,0.4912,0.4649,0.7272,2.4369,0.6363,0.6912,0.5567,0.4993,0.6724,2.4196,0.7723,0.188,0.5636,0.7516,0.353,0.0,0.7934,0.7779,0.5571,0.0,2.1284,0.3851,7.7365,0.5743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,175,11.5,4.7,3020
37,NORTH CAROLINA,NC,37037,Chatham,37037020600,"Census Tract 206, Chatham County, North Carolina",117.130680337788,5676,510,2424,98,2079,161,980,310,188,154,27430,4010,535,182,999,155,1119,207,975,359,249,142,1602,670,81,108,0,24,767,139,12,25,28,29,40,27,17.4,5.6,6.1,4.6,27430.0,4010.0,13.2,4.1,17.6,2.5,19.7,3.2,17.3,5.7,12.0,6.8,28.2,11.5,1.5,2.0,0.0,1.0,31.6,5.6,0.6,1.2,1.3,1.4,0.7,0.5,0.6172,0.536,0.4377,0.5406,2.1315,0.5349,0.6171,0.3157,0.7118,0.7378,2.3824,0.7497,0.4594,0.5429,1.0023,0.5221,0.0,0.8752,0.2525,0.1322,0.6456,1.9055,0.2866,7.4217,0.5252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,254,13.2,4.1,3284
37,NORTH CAROLINA,NC,37037,Chatham,37037020701,"Census Tract 207.01, Chatham County, North Carolina",24.742906899822,6865,426,3387,102,3172,148,455,402,172,125,58847,8379,289,134,2940,227,956,163,1253,259,122,91,707,632,0,68,280,101,134,99,17,29,106,59,68,29,6.7,5.8,6.7,4.9,58847.0,8379.0,5.1,2.3,42.8,3.6,13.9,2.2,18.4,3.6,3.8,2.9,10.3,9.2,0.0,1.0,8.3,3.0,4.0,2.9,0.5,0.9,3.3,1.8,1.0,0.4,0.1789,0.6002,0.036,0.1972,1.0123,0.2101,0.9912,0.0783,0.7737,0.1488,1.992,0.4721,0.1452,0.0,0.1452,0.0622,0.7055,0.4316,0.2309,0.3694,0.6972,2.4346,0.5243,5.5841,0.2527,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,113,96,1.7,1.4,3628
37,NORTH CAROLINA,NC,37037,Chatham,37037020702,"Census Tract 207.02, Chatham County, North Carolina",88.883593925692,3785,322,1728,85,1533,118,175,76,42,39,41226,4607,334,153,742,154,794,161,376,111,66,55,566,428,102,91,24,38,383,126,41,43,70,57,5,9,4.6,2.0,2.3,2.1,41226.0,4607.0,11.9,5.4,19.6,4.2,21.0,3.9,9.9,2.8,4.3,3.6,15.0,11.3,2.8,2.5,1.4,2.3,22.2,7.3,2.7,2.8,4.6,3.7,0.1,0.2,0.1017,0.0965,0.1504,0.4862,0.8348,0.1555,0.7355,0.4138,0.26,0.1793,1.5886,0.2245,0.235,0.7134,0.9484,0.4811,0.4525,0.7468,0.653,0.5025,0.3544,2.7092,0.6431,6.081,0.3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,185,12.4,4.9,4356
37,NORTH CAROLINA,NC,37037,Chatham,37037020800,"Census Tract 208, Chatham County, North Carolina",70.176079435172,9354,489,4361,263,4100,288,835,348,212,145,37550,4098,534,181,2173,324,1588,240,1786,542,327,129,2663,698,0,68,186,106,521,190,39,45,220,115,304,126,9.2,3.8,4.7,3.1,37550.0,4098.0,7.5,2.5,23.2,3.2,17.0,2.4,19.7,5.4,8.0,3.1,28.5,7.3,0.0,0.8,4.3,2.4,11.9,4.3,1.0,1.1,5.4,2.8,3.2,1.3,0.2769,0.367,0.1988,0.2986,1.1413,0.242,0.8737,0.1668,0.8333,0.4571,2.3309,0.7136,0.4631,0.0,0.4631,0.1903,0.6051,0.5873,0.3406,0.5779,0.8479,2.9588,0.7568,6.8941,0.4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,307,6.2,3.4,9664
37,NORTH CAROLINA,NC,37039,Cherokee,37039930100,"Census Tract 9301, Cherokee County, North Carolina",52.692231063416,4177,399,2539,145,1790,177,804,253,205,143,18965,2349,684,212,1206,253,822,197,805,224,124,66,414,562,34,65,7,8,789,204,56,35,103,75,124,120,19.7,6.2,11.4,7.1,18965.0,2349.0,23.2,6.2,28.9,6.1,19.7,4.3,19.6,5.5,6.9,3.6,9.9,13.4,0.9,1.6,0.3,0.3,31.1,7.8,3.1,1.9,5.8,4.1,3.0,2.9,0.6921,0.8758,0.8344,0.8756,3.2779,0.8834,0.9493,0.3157,0.8309,0.376,2.4719,0.8028,0.1378,0.4111,0.5489,0.2258,0.3106,0.8669,0.7074,0.607,0.841,3.3329,0.8789,9.6316,0.8181,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,557,228,13.6,5.2,5132
37,NORTH CAROLINA,NC,37039,Cherokee,37039930200,"Census Tract 9302, Cherokee County, North Carolina",39.220867031342,2233,312,1291,83,932,122,388,216,26,43,20236,2837,310,84,507,172,555,158,423,146,62,55,132,451,0,48,0,17,377,92,41,29,29,30,0,12,17.4,9.8,2.7,4.3,20236.0,2837.0,20.0,5.0,22.7,7.2,24.9,6.2,18.9,6.4,6.7,5.9,5.9,20.2,0.0,2.2,0.0,1.3,29.2,6.8,4.4,3.1,3.1,3.1,0.0,0.5,0.6172,0.1311,0.7851,0.782,2.3154,0.596,0.8604,0.7037,0.7991,0.3594,2.7226,0.9012,0.0618,0.0,0.0618,0.0323,0.0,0.842,0.8456,0.3481,0.0,2.0357,0.3356,7.1355,0.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,133,11.3,5.2,1391
37,NORTH CAROLINA,NC,37039,Cherokee,37039930300,"Census Tract 9303, Cherokee County, North Carolina",137.023327967472,2637,325,1861,89,1070,109,400,172,86,62,19774,2109,234,102,594,123,552,169,539,120,31,27,169,447,17,54,0,17,439,134,16,32,60,62,13,6,15.2,6.2,8.7,6.5,19774.0,2109.0,12.3,5.3,22.5,4.5,20.9,5.9,20.4,4.5,2.9,2.5,6.4,17.0,0.7,2.1,0.0,0.9,23.6,7.2,1.5,3.0,5.6,5.6,0.5,0.2,0.5344,0.7562,0.8081,0.5055,2.6042,0.6992,0.8562,0.4032,0.8633,0.0986,2.2213,0.6305,0.0682,0.3571,0.4253,0.1733,0.0,0.7703,0.4498,0.5927,0.5968,2.4096,0.515,7.6604,0.5622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,149,16.2,5.5,1015
37,NORTH CAROLINA,NC,37039,Cherokee,37039930400,"Census Tract 9304, Cherokee County, North Carolina",54.344568085986,5792,552,3379,144,2354,253,1083,434,111,68,22191,2611,588,137,1534,209,942,235,1300,346,71,50,634,762,29,71,23,16,612,196,87,53,139,55,280,109,19.5,6.8,5.0,2.9,22191.0,2611.0,13.2,3.0,26.5,3.9,16.3,3.7,23.3,5.2,3.0,2.1,10.9,13.1,0.5,1.3,0.7,0.5,18.1,5.7,3.7,2.3,5.9,2.3,4.8,1.8,0.6865,0.4049,0.6896,0.5406,2.3216,0.5983,0.9286,0.1359,0.9455,0.1055,2.1155,0.5566,0.1604,0.3051,0.4655,0.1922,0.3779,0.6899,0.7779,0.6121,0.8926,3.3504,0.8826,8.253,0.64,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,805,220,14.4,4.0,9787
37,NORTH CAROLINA,NC,37039,Cherokee,37039930500,"Census Tract 9305, Cherokee County, North Carolina",40.311544177226,5043,482,3393,147,2285,206,778,283,99,50,27894,3451,385,140,1513,236,751,227,896,194,116,83,461,658,64,74,0,24,378,152,23,36,89,64,22,7,15.5,5.2,5.0,2.5,27894.0,3451.0,9.6,3.5,30.0,4.1,14.9,4.3,17.8,3.8,5.1,3.6,9.1,13.0,1.3,1.5,0.0,0.7,11.1,4.4,1.0,1.6,3.9,2.8,0.4,0.1,0.5446,0.4049,0.4151,0.3829,1.7475,0.4118,0.9562,0.0986,0.7376,0.2359,2.0283,0.4956,0.1212,0.5055,0.6267,0.2779,0.0,0.5684,0.3406,0.4267,0.5654,1.9011,0.2853,6.3036,0.3452,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,720,284,14.3,5.2,3730
37,NORTH CAROLINA,NC,37039,Cherokee,37039930601,"Census Tract 9306.01, Cherokee County, North Carolina",58.627107222446,3452,452,2672,121,1575,177,404,249,82,64,24689,2728,286,115,965,119,527,189,807,203,72,59,310,621,9,48,0,17,526,133,22,28,67,39,0,12,11.7,6.5,5.8,4.3,24689.0,2728.0,10.0,3.7,28.0,3.8,15.3,5.1,23.4,5.4,4.6,3.7,9.0,18.0,0.3,1.4,0.0,0.6,19.7,4.9,1.4,1.8,4.3,2.5,0.0,0.3,0.3847,0.5023,0.5457,0.4046,1.8373,0.4373,0.941,0.1083,0.9473,0.1977,2.1943,0.6143,0.1175,0.224,0.3415,0.1346,0.0,0.7107,0.429,0.4716,0.0,1.6113,0.1896,5.9844,0.3031,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,489,167,14.2,4.5,2386
37,NORTH CAROLINA,NC,37039,Cherokee,37039930602,"Census Tract 9306.02, Cherokee County, North Carolina",73.31668097982,4334,394,2969,127,1889,143,659,229,93,70,22744,2151,425,143,1498,186,622,169,879,174,39,43,297,552,0,48,0,17,497,129,0,17,86,65,0,12,15.3,4.9,5.6,4.2,22744.0,2151.0,12.1,4.0,34.6,3.9,14.4,3.7,20.3,3.9,2.1,2.3,6.9,12.7,0.0,1.1,0.0,0.6,16.7,4.4,0.0,0.9,4.6,3.4,0.0,0.3,0.5386,0.4806,0.655,0.4949,2.1691,0.546,0.9765,0.0899,0.8587,0.0668,1.9919,0.4716,0.0788,0.0,0.0788,0.0387,0.0,0.6673,0.0,0.5025,0.0,1.1698,0.0971,5.4096,0.2258,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,579,182,13.4,4.0,2761
37,NORTH CAROLINA,NC,37041,Chowan,37041930101,"Census Tract 9301.01, Chowan County, North Carolina",9.271831806288,5243,253,2874,245,2308,266,1535,512,329,183,23504,4080,731,233,1293,148,1110,196,626,205,299,138,3059,430,0,68,163,90,83,78,0,24,367,164,245,146,30.6,10.2,15.9,8.3,23504.0,4080.0,18.5,5.7,24.7,2.9,21.2,3.6,12.5,3.9,13.0,5.8,58.3,7.7,0.0,1.4,5.7,3.1,2.9,2.7,0.0,1.0,15.9,6.9,4.7,2.8,0.9001,0.9612,0.6112,0.7304,3.2029,0.8607,0.9041,0.4309,0.394,0.7783,2.5073,0.8162,0.7931,0.0,0.7931,0.3797,0.6461,0.3923,0.0,0.9168,0.8917,2.8469,0.7069,9.3502,0.783,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,437,225,8.7,4.4,6439
37,NORTH CAROLINA,NC,37041,Chowan,37041930102,"Census Tract 9301.02, Chowan County, North Carolina",43.451366181936,2483,326,1116,89,1012,103,514,206,143,88,24762,4618,204,90,676,120,566,210,447,154,119,67,1016,372,0,48,0,17,411,102,21,27,63,51,0,12,20.7,7.5,14.1,8.3,24762.0,4618.0,11.5,5.0,27.2,5.8,22.8,7.9,18.0,5.7,11.8,6.5,40.9,14.0,0.0,2.1,0.0,1.5,36.8,8.7,2.1,2.7,6.2,5.0,0.0,0.5,0.7221,0.9423,0.5415,0.4691,2.675,0.7219,0.9359,0.5567,0.751,0.724,2.9676,0.963,0.6318,0.0,0.6318,0.2811,0.0,0.9214,0.5585,0.632,0.0,2.1119,0.3786,8.3863,0.6603,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,337,167,13.6,6.4,1356
37,NORTH CAROLINA,NC,37041,Chowan,37041930200,"Census Tract 9302, Chowan County, North Carolina",119.933866958534,6479,331,3311,187,2664,204,666,355,192,143,24292,2193,747,221,1353,137,1325,174,1110,251,189,116,1635,483,0,68,0,24,1103,243,64,81,181,102,20,11,10.4,5.6,6.6,4.5,24292.0,2193.0,15.6,4.6,20.9,2.1,20.5,2.5,17.2,3.7,7.1,4.3,25.2,7.3,0.0,1.1,0.0,0.7,33.3,7.0,2.4,3.1,6.8,3.8,0.3,0.2,0.3306,0.5896,0.5655,0.629,2.1147,0.5261,0.8037,0.3664,0.7053,0.3912,2.2666,0.6679,0.418,0.0,0.418,0.1705,0.0,0.8909,0.606,0.6759,0.5166,2.6894,0.6334,7.4887,0.5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,315,13.7,4.7,5444
37,NORTH CAROLINA,NC,37043,Clay,37043950100,"Census Tract 9501, Clay County, North Carolina",163.939008428214,4959,409,3890,131,2358,223,720,327,54,67,30883,6283,370,131,1492,196,792,213,766,180,66,67,147,571,0,48,58,56,607,211,9,22,153,86,6,4,14.5,6.5,2.5,3.0,30883.0,6283.0,9.6,3.3,30.1,3.7,16.0,4.1,15.5,3.8,2.8,2.9,3.0,11.5,0.0,1.0,1.5,1.5,15.6,5.4,0.4,1.0,6.5,3.7,0.1,0.1,0.5076,0.1127,0.3261,0.3829,1.3293,0.2929,0.9567,0.1267,0.5935,0.0931,1.77,0.3293,0.0129,0.0,0.0129,0.0078,0.4613,0.6483,0.2097,0.657,0.3544,2.3307,0.4822,5.4429,0.2337,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,644,284,13.0,5.6,2688
37,NORTH CAROLINA,NC,37043,Clay,37043950200,"Census Tract 9502, Clay County, North Carolina",51.044325719602,5854,409,3419,123,2704,225,980,355,51,42,22954,2695,588,213,1680,194,1097,237,1220,218,108,89,533,571,46,81,58,62,830,216,25,40,196,110,35,36,16.8,6.0,2.2,1.8,22954.0,2695.0,13.3,4.6,28.7,3.1,18.7,3.8,20.9,3.5,4.0,3.3,9.1,9.7,0.8,1.4,1.7,1.8,24.3,6.3,0.9,1.5,7.2,3.9,0.6,0.6,0.5908,0.0882,0.6416,0.5447,1.8653,0.4512,0.9484,0.2465,0.8841,0.1558,2.2348,0.6434,0.1212,0.382,0.5032,0.2092,0.4756,0.7782,0.3221,0.6972,0.6258,2.8989,0.73,7.5022,0.54,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,926,225,15.9,4.0,5444
37,NORTH CAROLINA,NC,37045,Cleveland,37045950101,"Census Tract 9501.01, Cleveland County, North Carolina",81.09311116856,5018,531,2397,101,1932,154,1327,421,204,89,17952,2336,786,226,998,192,954,255,800,208,91,44,527,723,3,66,0,24,863,155,32,27,179,88,0,17,26.7,7.8,10.5,4.8,17952.0,2336.0,21.8,5.8,19.9,4.6,19.0,4.7,15.9,3.9,4.7,2.3,10.5,14.4,0.1,1.4,0.0,1.0,36.0,6.4,1.7,1.4,9.3,4.7,0.0,0.3,0.8465,0.8453,0.8745,0.8373,3.4036,0.9158,0.7525,0.2664,0.6226,0.206,1.8475,0.3774,0.1502,0.1705,0.3207,0.1253,0.0,0.9145,0.488,0.7813,0.0,2.1838,0.4096,7.7556,0.5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,737,167,14.7,3.4,1716
37,NORTH CAROLINA,NC,37045,Cleveland,37045950102,"Census Tract 9501.02, Cleveland County, North Carolina",38.17302056642,2880,251,1343,47,1139,89,455,223,94,62,22919,3676,311,105,522,60,596,147,476,112,55,35,216,394,2,46,0,17,504,120,12,14,53,29,0,12,15.8,7.8,6.6,4.3,22919.0,3676.0,14.7,4.7,18.1,2.3,20.7,4.8,16.5,4.2,4.8,3.1,7.5,13.7,0.1,1.7,0.0,1.3,37.5,8.5,1.1,1.3,4.7,2.6,0.0,0.4,0.5576,0.5896,0.643,0.5945,2.3847,0.6178,0.6502,0.3816,0.6674,0.2147,1.9139,0.4148,0.0917,0.1705,0.2622,0.1009,0.0,0.9256,0.3631,0.5118,0.0,1.8005,0.2492,6.3613,0.3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,422,153,14.7,5.0,1456
37,NORTH CAROLINA,NC,37045,Cleveland,37045950200,"Census Tract 9502, Cleveland County, North Carolina",35.939206595912,4725,444,2180,95,1826,138,867,330,105,61,20144,2082,772,254,1021,200,954,186,772,160,106,53,1159,555,14,49,0,17,579,129,34,39,117,83,37,24,18.5,6.8,5.0,3.0,20144.0,2082.0,22.3,6.3,21.6,3.9,20.2,3.4,16.3,3.4,5.8,2.9,24.5,11.5,0.3,1.1,0.0,0.8,26.6,5.8,1.9,2.2,6.4,4.4,0.8,0.5,0.6537,0.4049,0.7897,0.8548,2.7031,0.7293,0.8286,0.3447,0.6508,0.2917,2.1158,0.557,0.4032,0.224,0.6272,0.2783,0.0,0.8073,0.5253,0.6486,0.6645,2.6457,0.6117,8.0918,0.6233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,198,13.4,3.7,4584
37,NORTH CAROLINA,NC,37045,Cleveland,37045950301,"Census Tract 9503.01, Cleveland County, North Carolina",24.44672187799,4483,400,1942,90,1619,119,679,191,198,139,23328,3494,457,139,718,153,1020,226,675,176,144,91,1705,585,19,55,0,17,610,152,37,37,61,53,0,12,15.1,4.3,9.7,6.8,23328.0,3494.0,14.9,4.3,16.0,3.5,22.8,4.6,15.1,4.0,8.9,5.6,38.0,12.6,0.4,1.3,0.0,0.9,31.4,7.6,2.3,2.3,3.8,3.2,0.0,0.3,0.5294,0.8126,0.6232,0.6041,2.5693,0.6849,0.5134,0.5567,0.5686,0.5387,2.1774,0.606,0.5917,0.2687,0.8604,0.424,0.0,0.8729,0.5866,0.4175,0.0,1.877,0.2765,7.4841,0.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,231,13.8,5.2,1720
37,NORTH CAROLINA,NC,37045,Cleveland,37045950302,"Census Tract 9503.02, Cleveland County, North Carolina",22.10084141588,6047,531,2447,121,2258,174,752,296,113,79,24055,3138,472,188,1002,144,1254,239,831,302,164,101,843,750,0,68,0,24,828,201,15,28,52,65,0,17,12.4,4.8,3.5,2.5,24055.0,3138.0,11.2,4.1,16.6,2.2,20.7,3.5,13.7,4.9,7.3,4.4,13.9,12.4,0.0,1.2,0.0,1.0,33.8,8.0,0.7,1.3,2.3,2.9,0.0,0.3,0.4147,0.2221,0.577,0.4562,1.67,0.3901,0.5548,0.3816,0.4758,0.4074,1.8196,0.3561,0.2189,0.0,0.2189,0.0797,0.0,0.8951,0.2779,0.2552,0.0,1.4282,0.1475,5.1367,0.1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,334,14.5,5.4,2674
37,NORTH CAROLINA,NC,37045,Cleveland,37045950400,"Census Tract 9504, Cleveland County, North Carolina",7.110342076318,7261,438,3032,264,2728,232,1546,558,360,161,20199,2699,609,228,1280,193,2156,416,1207,261,388,143,1807,694,112,110,67,45,204,105,162,116,194,120,142,108,21.8,7.9,11.6,5.1,20199.0,2699.0,13.1,4.8,17.6,2.6,29.7,5.4,17.0,3.8,14.2,5.1,24.9,9.4,1.6,1.6,2.2,1.5,6.7,3.4,5.9,4.2,7.1,4.5,2.0,1.5,0.7466,0.886,0.7869,0.535,2.9545,0.8006,0.6171,0.9198,0.6938,0.8249,3.0556,0.9769,0.4124,0.5636,0.976,0.5,0.5088,0.4903,0.9111,0.6921,0.7862,3.3885,0.8941,10.3746,0.8922,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,877,398,12.3,5.5,7481
37,NORTH CAROLINA,NC,37045,Cleveland,37045950500,"Census Tract 9505, Cleveland County, North Carolina",5.503545398546,3044,400,1696,145,1375,156,498,153,255,140,22010,3933,376,156,505,102,616,210,455,137,149,76,741,542,0,48,100,80,117,63,0,17,82,50,5,9,16.4,5.0,16.2,7.8,22010.0,3933.0,17.2,6.1,16.6,3.3,20.2,6.4,14.9,4.2,10.8,5.4,24.3,17.5,0.0,1.6,5.9,4.7,6.9,3.7,0.0,1.2,6.0,3.5,0.2,0.3,0.5779,0.9635,0.7002,0.6885,2.9301,0.7941,0.5548,0.3447,0.5584,0.6724,2.1303,0.5686,0.4,0.0,0.4,0.1608,0.6502,0.4935,0.0,0.6209,0.4452,2.2098,0.4226,7.6702,0.5641,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426,152,14.0,4.9,4104
37,NORTH CAROLINA,NC,37045,Cleveland,37045950601,"Census Tract 9506.01, Cleveland County, North Carolina",15.996491961582,3548,380,1598,78,1451,99,738,289,58,45,24615,3242,322,112,632,73,706,145,658,141,145,69,319,555,0,48,0,17,344,112,9,18,46,30,0,12,20.9,7.9,3.2,2.6,24615.0,3242.0,12.4,4.5,17.8,2.6,19.9,3.5,18.5,4.3,10.0,4.8,9.0,15.6,0.0,1.4,0.0,1.1,21.5,6.8,0.6,1.3,3.2,2.1,0.0,0.3,0.7268,0.1851,0.5484,0.5092,1.9695,0.4836,0.6318,0.3253,0.7797,0.6166,2.3534,0.7307,0.1175,0.0,0.1175,0.0539,0.0,0.7371,0.2525,0.3597,0.0,1.3493,0.1313,5.7897,0.2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,162,14.2,4.2,4760
37,NORTH CAROLINA,NC,37045,Cleveland,37045950602,"Census Tract 9506.02, Cleveland County, North Carolina",31.742863572646,5223,497,2422,160,2001,197,766,337,186,88,19705,1677,590,180,879,215,1141,182,985,224,173,88,1288,728,0,68,114,96,755,188,28,27,139,94,18,10,14.7,6.3,8.0,3.5,19705.0,1677.0,15.8,4.3,16.8,3.8,21.8,2.8,18.9,3.8,8.6,4.3,24.7,13.8,0.0,1.4,4.7,4.0,31.2,7.7,1.4,1.4,6.9,4.6,0.3,0.2,0.515,0.699,0.8109,0.6346,2.6595,0.7191,0.5673,0.477,0.7991,0.5106,2.354,0.7312,0.4069,0.0,0.4069,0.1654,0.6166,0.8692,0.429,0.6838,0.5166,3.1152,0.8118,8.5356,0.6826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,181,9.7,3.4,3739
37,NORTH CAROLINA,NC,37045,Cleveland,37045950700,"Census Tract 9507, Cleveland County, North Carolina",12.832342055954,7102,571,3382,166,3058,202,1457,571,268,157,31762,7137,876,357,1727,195,1268,241,1463,364,301,150,2231,714,0,68,65,62,417,156,0,24,385,186,13,19,20.6,7.7,8.0,4.5,31762.0,7137.0,16.5,6.6,24.3,2.8,17.9,3.1,20.6,4.6,9.8,4.9,31.4,9.7,0.0,1.0,1.9,1.9,12.3,4.5,0.0,0.8,12.6,5.9,0.2,0.3,0.7203,0.699,0.3072,0.6627,2.3892,0.6201,0.8959,0.206,0.873,0.6037,2.5786,0.8471,0.5088,0.0,0.5088,0.2124,0.4899,0.5961,0.0,0.8678,0.4452,2.399,0.5113,7.8756,0.5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,250,6.9,3.5,10205
